team,first_name,second_name,web_name,minutes,goals_scored,assists,yellow_cards,red_cards,expected_assists,expected_goals,starts
Arsenal,David,Raya Martín,Raya,3330,0,0,1,0,0.07,0.00,37
Arsenal,Kepa,Arrizabalaga Revuelta,Arrizabalaga,90,0,0,0,0,0.00,0.00,1
Arsenal,Karl,Hein,Hein,0,0,0,0,0,0.00,0.00,0
Arsenal,Tommy,Setford,Setford,0,0,0,0,0,0.00,0.00,0
Arsenal,Gabriel,dos Santos Magalhães,Gabriel,2750,3,5,4,0,1.75,2.94,30
Arsenal,William,Saliba,Saliba,2614,1,0,2,0,1.21,0.88,30
Arsenal,Riccardo,Calafiori,Calafiori,1697,1,2,5,0,0.76,3.36,22
Arsenal,Jurriën,Timber,J.Timber,2452,3,6,5,0,1.53,4.71,28
Arsenal,Jakub,Kiwior,Kiwior,0,0,0,0,0,0.00,0.00,0
Arsenal,Myles,Lewis-Skelly,Lewis-Skelly,697,0,0,3,0,0.20,0.10,5
Arsenal,Benjamin,White,White,699,0,1,0,0,0.69,0.45,9
Arsenal,Brayden,Clarke,Clarke,0,0,0,0,0,0.00,0.00,0
Arsenal,Maldini,Kacurri,Kacurri,0,0,0,0,0,0.00,0.00,0
Arsenal,Josh,Nichols,Nichols,0,0,0,0,0,0.00,0.00,0
Arsenal,Bukayo,Saka,Saka,2218,7,10,2,0,7.16,7.57,25
Arsenal,Martin,Ødegaard,Ødegaard,1363,1,7,0,0,3.65,1.25,16
Arsenal,Noni,Madueke,Madueke,1205,3,1,0,0,2.86,1.23,16
Arsenal,Gabriel,Martinelli Silva,Martinelli,1065,1,5,3,0,1.27,4.12,11
Arsenal,Leandro,Trossard,Trossard,1997,6,6,2,0,3.59,5.60,21
Arsenal,Declan,Rice,Rice,3093,4,9,3,0,7.32,3.15,35
Arsenal,Mikel,Merino Zazón,Merino,1024,4,3,1,0,1.45,3.36,10
Arsenal,Fábio,Ferreira Vieira,Fábio Vieira,0,0,0,0,0,0.00,0.00,0
Arsenal,Christian,Nørgaard,Nørgaard,101,0,0,0,0,0.04,0.08,1
Arsenal,Ethan,Nwaneri,Nwaneri,165,0,0,0,0,0.08,0.23,0
Arsenal,Martín,Zubimendi Ibáñez,Zubimendi,2991,5,1,4,0,2.27,2.84,34
Arsenal,Ismeal,Kabia,Kabia,0,0,0,0,0,0.00,0.00,0
Arsenal,Albert,Sambi Lokonga,Sambi,0,0,0,0,0,0.00,0.00,0
Arsenal,Kai,Havertz,Havertz,577,2,3,1,0,0.64,3.31,7
Arsenal,Gabriel,Fernando de Jesus,G.Jesus,418,3,0,3,0,0.26,2.71,3
Arsenal,Eberechi,Eze,Eze,1885,7,3,1,0,2.66,5.18,22
Arsenal,Cristhian,Mosquera,Mosquera,986,0,0,4,0,0.63,0.10,9
Arsenal,Viktor,Gyökeres,Gyökeres,2217,14,1,5,0,1.94,12.26,26
Arsenal,Max,Dowman,Dowman,152,1,1,0,0,0.30,1.19,1
Arsenal,Andre,Harriman-Annous,Harriman-Annous,0,0,0,0,0,0.00,0.00,0
Arsenal,Piero,Hincapié,Hincapie,1787,1,2,2,0,1.67,0.36,20
Arsenal,Marli,Salmon,Salmon,0,0,0,0,0,0.00,0.00,0
Aston Villa,Emiliano,Martínez Romero,Martinez,2835,0,1,2,0,0.08,0.00,32
Aston Villa,Marco,Bizot,M.Bizot,585,0,0,2,0,0.00,0.00,6
Aston Villa,Joe,Gauci,Gauci,0,0,0,0,0,0.00,0.00,0
Aston Villa,Filip,Marschall,Marschall,0,0,0,0,0,0.00,0.00,0
Aston Villa,Matty,Cash,Cash,3016,3,3,9,0,2.94,1.14,34
Aston Villa,Lucas,Digne,Digne,1842,0,7,3,0,3.28,0.67,21
Aston Villa,Ezri,Konsa Ngoyo,Konsa,3035,0,1,0,1,0.59,1.27,34
Aston Villa,Ian,Maatsen,Maatsen,1590,0,1,2,0,2.39,1.26,17
Aston Villa,Tyrone,Mings,Mings,1322,0,1,1,0,0.42,1.30,15
Aston Villa,Pau,Torres,Pau,1673,0,2,1,0,0.39,1.33,18
Aston Villa,Andrés,García,A.García,83,0,0,0,0,0.01,0.00,1
Aston Villa,Álex,Moreno Lopera,Alex Moreno,0,0,0,0,0,0.00,0.00,0
Aston Villa,Lamare,Bogarde,Bogarde,1042,0,0,5,0,0.20,0.00,11
Aston Villa,Lino,da Cruz Sousa,Sousa,0,0,0,0,0,0.00,0.00,0
Aston Villa,Yasin,Özcan,Yasin,0,0,0,0,0,0.00,0.00,0
Aston Villa,Morgan,Rogers,Rogers,3280,10,8,7,0,4.32,6.84,37
Aston Villa,Youri,Tielemans,Tielemans,1857,0,4,0,0,3.26,1.14,21
Aston Villa,Leon,Bailey,Bailey,450,0,2,1,0,1.46,0.50,3
Aston Villa,Emiliano,Buendía Stati,Buendía,1753,6,2,6,0,2.23,3.38,21
Aston Villa,Samuel,Iling-Junior,Iling Jr,0,0,0,0,0,0.00,0.00,0
Aston Villa,Donyell,Malen,Malen,640,4,2,0,0,0.35,4.03,5
Aston Villa,John,McGinn,McGinn,2136,5,4,5,0,4.11,3.00,28
Aston Villa,Ross,Barkley,Barkley,844,3,2,1,0,1.26,1.58,7
Aston Villa,Enzo,Barrenechea,Barrenechea,0,0,0,0,0,0.00,0.00,0
Aston Villa,Lewis,Dobbin,Dobbin,0,0,0,0,0,0.00,0.00,0
Aston Villa,Boubacar,Kamara,Kamara,1410,1,3,5,0,0.84,0.53,17
Aston Villa,Amadou,Onana,Onana,1755,2,0,3,0,0.69,1.68,21
Aston Villa,Ben,Broggio,Broggio,0,0,0,0,0,0.00,0.00,0
Aston Villa,Leander,Dendoncker,Dendoncker,0,0,0,0,0,0.00,0.00,0
Aston Villa,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,8,0,0,0,0,0.00,0.00,0
Aston Villa,Kadan,Young,Young,0,0,0,0,0,0.00,0.00,0
Aston Villa,Ollie,Watkins,Watkins,2833,16,4,4,0,1.18,15.40,33
Aston Villa,Zépiqueno,Redmond,Redmond,0,0,0,0,0,0.00,0.00,0
Aston Villa,Harvey,Elliott,Elliott,110,0,0,0,0,0.08,0.29,1
Aston Villa,Jadon,Sancho,Sancho,863,0,2,0,0,1.87,0.61,9
Aston Villa,James,Wright,Wright,0,0,0,0,0,0.00,0.00,0
Aston Villa,Douglas Luiz,Soares de Paulo,Douglas Luiz,913,1,1,3,0,1.42,0.53,12
Aston Villa,Triston,Rowe,Rowe,0,0,0,0,0,0.00,0.00,0
Aston Villa,Bradley,Burrowes,Burrowes,16,0,0,0,0,0.00,0.00,0
Aston Villa,Sam,Proctor,Proctor,0,0,0,0,0,0.00,0.00,0
Aston Villa,Travis,Patterson,Patterson,0,0,0,0,0,0.00,0.00,0
Aston Villa,Victor,Lindelöf,Lindelöf,942,0,1,0,0,0.10,0.28,11
Aston Villa,George,Hemmings,George Hemmings,25,0,0,0,0,0.01,0.04,0
Aston Villa,Ronnie,Hollingshead,Hollingshead,0,0,0,0,0,0.00,0.00,0
Aston Villa,Leon,Routh,Leon Routh,0,0,0,0,0,0.00,0.00,0
Aston Villa,TJ,Carroll,Carroll,0,0,0,0,0,0.00,0.00,0
Aston Villa,Alysson Edward Franco,da Rocha dos Santos,Alysson,47,0,0,0,0,0.05,0.05,0
Aston Villa,Tammy,Abraham,Abraham,278,2,0,0,0,0.36,2.05,2
Burnley,Max,Weiß,Weiss,270,0,0,0,0,0.00,0.00,3
Burnley,Etienne,Green,Green,0,0,0,0,0,0.00,0.00,0
Burnley,Václav,Hladký,Hladký,0,0,0,0,0,0.00,0.00,0
Burnley,Connor,Roberts,Roberts,0,0,0,0,0,0.00,0.00,0
Burnley,Kyle,Walker,Walker,3095,0,2,9,0,1.29,0.15,35
Burnley,Hannes,Delcroix,Delcroix,0,0,0,0,0,0.00,0.00,0
Burnley,Owen,Dodgson,Dodgson,0,0,0,0,0,0.00,0.00,0
Burnley,Hjalmar,Ekdal,Ekdal,1539,0,0,0,0,0.32,0.25,17
Burnley,Maxime,Estève,Estève,2933,0,0,1,0,0.59,0.73,34
Burnley,Quilindschy,Hartman,Hartman,1825,0,6,1,0,1.98,0.32,21
Burnley,Bashir,Humphreys,Humphreys,1574,0,2,6,0,0.68,0.42,17
Burnley,Jordan,Beyer,Jordan,0,0,0,0,0,0.00,0.00,0
Burnley,Lucas,Pires Silva,Lucas Pires,1405,0,0,1,1,1.46,0.60,15
Burnley,Shurandy,Sambo,Sambo,0,0,0,0,0,0.00,0.00,0
Burnley,Oliver,Sonne,Sonne,164,1,0,0,0,0.08,0.55,1
Burnley,Axel,Tuanzebe,Tuanzebe,1201,1,0,1,0,0.12,0.61,14
Burnley,Joe,Worrall,Worrall,496,0,0,0,0,0.02,0.08,5
Burnley,Jaidon,Anthony,Anthony,2717,8,4,4,0,2.85,5.11,32
Burnley,Manuel,Benson Hedilazio,Benson,0,0,0,0,0,0.00,0.00,0
Burnley,Jacob,Bruun Larsen,Bruun Larsen,1014,0,1,0,0,1.16,1.37,10
Burnley,Enock,Agyei,Boateng,0,0,0,0,0,0.00,0.00,0
Burnley,Darko,Churlinov,Churlinov,0,0,0,0,0,0.00,0.00,0
Burnley,Josh,Cullen,Cullen,1513,2,2,2,0,1.36,0.94,18
Burnley,Marcus,Edwards,Edwards,1058,1,3,0,0,1.84,1.49,11
Burnley,Hannibal,Mejbri,Hannibal,1219,1,5,10,0,2.08,0.91,15
Burnley,Luca,Koleosho,Koleosho,0,0,0,0,0,0.00,0.00,0
Burnley,Josh,Laurent,Laurent,1752,1,0,6,1,0.48,0.87,18
Burnley,Loum,Tchaouna,Tchaouna,1259,2,2,2,0,0.91,1.27,14
Burnley,Aaron,Ramsey,A.Ramsey,0,0,0,0,0,0.00,0.00,0
Burnley,Oluwaseun,Adewumi,Adewumi,0,0,0,0,0,0.00,0.00,0
Burnley,Jaydon,Banel,Banel,9,0,0,0,0,0.00,0.00,0
Burnley,Mike,Trésor Ndayishimiye,Trésor,37,0,0,0,0,0.00,0.00,0
Burnley,Zian,Flemming,Flemming,1764,11,0,5,0,0.41,7.94,21
Burnley,Zeki,Amdouni,Amdouni,69,0,0,0,0,0.02,0.24,0
Burnley,Lyle,Foster,Foster,1361,3,2,4,0,0.37,3.22,15
Burnley,Ashley,Barnes,Barnes,40,0,0,2,0,0.04,0.25,0
Burnley,Michael,Obafemi,Obafemi,0,0,0,0,0,0.00,0.00,0
Burnley,Martin,Dúbravka,Dúbravka,3150,0,0,1,0,0.04,0.00,35
Burnley,James,Ward-Prowse,Ward-Prowse,1092,0,1,1,0,1.87,0.24,12
Burnley,Lesley,Ugochukwu,Ugochukwu,2330,3,3,1,1,0.41,2.50,27
Burnley,Armando,Broja,Broja,843,1,1,0,0,0.22,2.14,8
Burnley,Florentino Ibrain,Morris Luís,Florentino,2100,0,2,6,0,0.52,0.64,25
Burnley,Oliver,Pimlott,Pimlott,0,0,0,0,0,0.00,0.00,0
Burnley,George,Brierley,Brierley,0,0,0,0,0,0.00,0.00,0
Burnley,Kian,McMahon-Brown,McMahon-Brown,0,0,0,0,0,0.00,0.00,0
Bournemouth,Norberto,Murara Neto,Neto,0,0,0,0,0,0.00,0.00,0
Bournemouth,Đorđe,Petrović,Petrović,3420,0,0,3,0,0.00,0.00,38
Bournemouth,Will,Dennis,Dennis,0,0,0,0,0,0.00,0.00,0
Bournemouth,Callan,McKenna,McKenna,0,0,0,0,0,0.00,0.00,0
Bournemouth,Alex,Paulsen,Paulsen,0,0,0,0,0,0.00,0.00,0
Bournemouth,Illia,Zabarnyi,Zabarnyi,0,0,0,0,0,0.00,0.00,0
Bournemouth,Marcos,Senesi Barón,Senesi,3288,0,6,8,0,4.72,1.53,37
Bournemouth,Adam,Smith,Smith,1073,0,2,3,0,0.23,0.00,14
Bournemouth,Adrien,Truffert,Truffert,3378,1,6,5,0,3.07,1.35,38
Bournemouth,Matai,Akinmboni,Akinmboni,0,0,0,0,0,0.00,0.00,0
Bournemouth,Owen,Bevan,Bevan,0,0,0,0,0,0.00,0.00,0
Bournemouth,James,Hill,Hill,2102,0,3,5,0,1.16,0.89,22
Bournemouth,Julián,Araujo Zúñiga,J.Araujo,0,0,0,0,0,0.00,0.00,0
Bournemouth,Chris,Mepham,Mepham,0,0,0,0,0,0.00,0.00,0
Bournemouth,Julio,Soler Barreto,Soler,34,0,0,0,0,0.00,0.00,0
Bournemouth,Justin,Kluivert,Kluivert,945,2,0,5,0,1.55,2.31,10
Bournemouth,Marcus,Tavernier,Tavernier,2732,7,4,6,0,4.60,9.06,31
Bournemouth,Tyler,Adams,Adams,1769,2,2,8,0,0.63,0.63,21
Bournemouth,David,Brooks,Brooks,1188,1,3,7,0,3.40,5.81,13
Bournemouth,Ryan,Christie,Christie,978,2,1,3,1,0.79,1.81,9
Bournemouth,Lewis,Cook,Cook,872,0,1,1,1,0.52,0.07,8
Bournemouth,Philip,Billing,Philip,0,0,0,0,0,0.00,0.00,0
Bournemouth,Alex,Scott,Scott,2848,3,2,5,0,2.94,3.80,34
Bournemouth,Luis,Sinisterra Lucumí,Sinisterra,0,0,0,0,0,0.00,0.00,0
Bournemouth,Romain,Faivre,Faivre,0,0,0,0,0,0.00,0.00,0
Bournemouth,Hamed,Traorè,H.Traorè,16,0,1,0,0,0.00,0.00,0
Bournemouth,Dominic,Sadi,Sadi,0,0,0,0,0,0.00,0.00,0
Bournemouth,Zain,Silcott-Duberry,Silcott-Duberry,0,0,0,0,0,0.00,0.00,0
Bournemouth,Ben,Winterburn,Winterburn,6,0,0,0,0,0.00,0.00,0
Bournemouth,Francisco Evanilson,de Lima Barbosa,Evanilson,2741,6,7,2,0,1.48,10.64,32
Bournemouth,Enes,Ünal,Enes Ünal,214,1,0,1,0,0.07,2.00,0
Bournemouth,Daniel,Adu-Adjei,Adu-Adjei,0,0,0,0,0,0.00,0.00,0
Bournemouth,Junior,Kroupi,Kroupi.Jr,1663,13,0,5,0,1.51,8.31,21
Bournemouth,Ben,Gannon-Doak,Gannon-Doak,105,0,1,0,0,0.13,0.26,0
Bournemouth,Bafodé,Diakité,Diakité,1275,0,0,1,0,0.19,0.02,15
Bournemouth,Remy,Rees-Dottin,Rees-Dottin,0,0,0,0,0,0.00,0.00,0
Bournemouth,Amine,Adli,Adli,1074,3,2,2,0,1.62,2.60,10
Bournemouth,Álex,Jiménez Sánchez,A.Jimenez,2315,1,2,10,0,1.73,1.09,26
Bournemouth,Veljko,Milosavljevic,Milosavljević,367,0,0,0,0,0.19,0.15,4
Bournemouth,Malcom,DaCosta,DaCosta,0,0,0,0,0,0.00,0.00,0
Bournemouth,Fraser,Forster,Forster,0,0,0,0,0,0.00,0.00,0
Bournemouth,Charlie,Stevens,Stevens,0,0,0,0,0,0.00,0.00,0
Bournemouth,Alex,Tóth,Tóth.A,135,0,0,1,0,0.33,0.11,2
Bournemouth,Christos,Mandas,Mandas,0,0,0,0,0,0.00,0.00,0
Bournemouth,Rayan Vitor,Simplício Rocha,Rayan,1110,5,2,1,0,1.84,2.67,13
Brentford,Reiss,Nelson,Nelson,118,0,1,0,0,0.11,0.71,0
Brentford,Dango,Ouattara,O.Dango,2271,7,8,5,0,4.12,7.94,25
Brentford,Caoimhín,Kelleher,Kelleher,3330,0,0,1,0,0.22,0.00,37
Brentford,Ellery,Balcombe,Balcombe,0,0,0,0,0,0.00,0.00,0
Brentford,Matthew,Cox,Cox,0,0,0,0,0,0.00,0.00,0
Brentford,Julian,Eyestone,Eyestone,0,0,0,0,0,0.00,0.00,0
Brentford,Hákon Rafn,Valdimarsson,Valdimarsson,90,0,0,0,0,0.00,0.00,1
Brentford,Nathan,Collins,Collins,2971,1,2,7,0,1.71,2.24,32
Brentford,Keane,Lewis-Potter,Lewis-Potter,1960,3,4,1,0,2.51,3.01,22
Brentford,Kristoffer,Ajer,Ajer,1805,0,2,4,0,0.73,0.69,20
Brentford,Rico,Henry,Henry,1322,0,2,2,0,0.54,0.18,14
Brentford,Michael,Kayode,Kayode,3258,1,2,8,0,2.89,1.28,37
Brentford,Ethan,Pinnock,Pinnock,318,0,0,1,0,0.06,0.01,4
Brentford,Mads,Roerslev Rasmussen,Roerslev,0,0,0,0,0,0.00,0.00,0
Brentford,Sepp,van den Berg,Van den Berg,2761,0,3,2,0,1.45,3.36,30
Brentford,Benjamin,Arthur,Arthur,0,0,0,0,0,0.00,0.00,0
Brentford,Benjamin,Fredrick,Fredrick,0,0,0,0,0,0.00,0.00,0
Brentford,Aaron,Hickey,Hickey,679,0,0,1,0,0.17,0.44,8
Brentford,Kim,Ji-soo,Ji-soo,0,0,0,0,0,0.00,0.00,0
Brentford,Jayden,Meghoma,Meghoma,0,0,0,0,0,0.00,0.00,0
Brentford,Kevin,Schade,Schade,2744,8,5,6,1,2.05,12.08,32
Brentford,Mikkel,Damsgaard,Damsgaard,2046,4,4,0,0,5.43,2.61,24
Brentford,Antoni,Milambo,Milambo,45,0,0,0,0,0.01,0.00,1
Brentford,Fábio,Freitas Gouveia Carvalho,Carvalho,100,1,0,0,0,0.03,0.70,1
Brentford,Jordan,Henderson,Henderson,1911,1,3,6,0,2.31,0.33,22
Brentford,Vitaly,Janelt,Janelt,1434,1,4,8,0,2.27,0.82,15
Brentford,Mathias,Jensen,Jensen,2239,3,2,3,0,6.06,2.21,26
Brentford,Gustavo,Nunes Fernandes Gomes,Nunes,0,0,0,0,0,0.00,0.00,0
Brentford,Frank,Onyeka,Onyeka,88,0,2,0,0,0.36,0.00,0
Brentford,Yehor,Yarmoliuk,Yarmoliuk,2652,1,3,7,0,1.39,1.22,30
Brentford,Romelle,Donovan,Donovan,38,0,0,0,0,0.01,0.09,0
Brentford,Yunus Emre,Konak,Konak,0,0,0,0,0,0.00,0.00,0
Brentford,Paris,Maghoma,Maghoma,0,0,0,0,0,0.00,0.00,0
Brentford,Myles,Peart-Harris,Peart-Harris,1,0,0,0,0,0.00,0.00,0
Brentford,Ryan,Trevitt,Trevitt,0,0,0,0,0,0.00,0.00,0
Brentford,Igor Thiago,Nascimento Rodrigues,Thiago,3282,22,1,7,0,1.83,20.60,37
Brentford,Iwan,Morgan,Morgan,0,0,0,0,0,0.00,0.00,0
Brentford,Josh,Dasilva,Dasilva,2,0,0,0,0,0.00,0.08,0
Brentford,Kaye,Furo,Furo,1,0,0,0,0,0.00,0.00,0
Brentford,Luka,Bentt,Bentt,0,0,0,0,0,0.00,0.00,0
Brentford,Ollie,Shield,Shield,0,0,0,0,0,0.00,0.00,0
Brentford,Joshua,Stephenson,Stephenson,0,0,0,0,0,0.00,0.00,0
Brentford,Conor,McManus,McManus,0,0,0,0,0,0.00,0.00,0
Brentford,Riley,Owen,Owen,0,0,0,0,0,0.00,0.00,0
Brighton,Jason,Steele,Steele,0,0,0,0,0,0.00,0.00,0
Brighton,Bart,Verbruggen,Verbruggen,3420,0,0,3,0,0.06,0.00,38
Brighton,Tom,McGill,McGill,0,0,0,0,0,0.00,0.00,0
Brighton,Carl,Rushworth,Rushworth,0,0,0,0,0,0.00,0.00,0
Brighton,Kjell,Scherpen,Scherpen,0,0,0,0,0,0.00,0.00,0
Brighton,Olivier,Boscagli,Boscagli,799,0,1,2,0,0.47,0.05,9
Brighton,Diego,Coppola,Coppola,193,0,0,2,0,0.01,0.00,2
Brighton,Maxim,De Cuyper,De Cuyper,1404,2,3,2,0,4.08,1.66,17
Brighton,Lewis,Dunk,Dunk,2837,1,1,10,0,0.56,1.83,31
Brighton,Pervis,Estupiñán Tenorio,Estupiñan,0,0,0,0,0,0.00,0.00,0
Brighton,Ferdi,Kadıoğlu,F.Kadıoğlu,3130,1,2,6,0,3.31,2.06,34
Brighton,Igor Julio,dos Santos de Paulo,Igor,103,0,0,0,0,0.00,0.00,1
Brighton,Tariq,Lamptey,Lamptey,0,0,0,0,0,0.00,0.00,0
Brighton,Jan Paul,van Hecke,Van Hecke,3210,3,3,9,0,1.57,3.31,36
Brighton,Joël,Veltman,Veltman,1047,1,0,5,0,0.20,1.15,9
Brighton,Adam,Webster,Webster,0,0,0,0,0,0.00,0.00,0
Brighton,Eiran,Cashin,Cashin,0,0,0,0,0,0.00,0.00,0
Brighton,Jacob,Slater,Slater,0,0,0,0,0,0.00,0.00,0
Brighton,Charlie,Tasker,Tasker,0,0,0,0,0,0.00,0.00,0
Brighton,Mitoma,Kaoru,Mitoma,1714,3,1,5,0,2.74,4.04,19
Brighton,Georginio,Rutter,Georginio,1776,3,5,2,0,2.90,2.90,20
Brighton,Solly,March,March,38,0,0,0,0,0.02,0.04,0
Brighton,Yankuba,Minteh,Minteh,2389,3,8,3,0,5.06,3.81,26
Brighton,Julio,Enciso Espínola,Enciso,0,0,0,0,0,0.00,0.00,0
Brighton,Brajan,Gruda,Gruda,708,1,1,2,0,0.88,1.86,8
Brighton,Jack,Hinshelwood,Hinshelwood,1736,4,5,0,0,2.34,4.94,20
Brighton,Matt,O'Riley,O'Riley,202,1,0,0,0,0.18,1.21,2
Brighton,Abdallah,Sima,Sima,0,0,0,0,0,0.00,0.00,0
Brighton,Yasin,Ayari,Ayari,1921,3,4,1,0,1.15,2.70,20
Brighton,Carlos,Baleba,Baleba,1646,0,0,5,0,0.72,0.78,23
Brighton,Diego,Gómez Amarilla,Gomez,2117,5,1,9,0,1.72,6.24,26
Brighton,James,Milner,Milner,772,1,1,2,0,0.66,1.03,7
Brighton,Jeremy,Sarmiento Morante,Sarmiento,0,0,0,0,0,0.00,0.00,0
Brighton,Tom,Watson,Watson,57,0,0,1,0,0.03,0.04,0
Brighton,Mats,Wieffer,Wieffer,1901,2,4,8,0,1.86,1.92,23
Brighton,Malick,Yalcouyé,Yalcouye,0,0,0,0,0,0.00,0.00,0
Brighton,Joe,Knight,Knight,1,0,0,0,0,0.00,0.00,0
Brighton,Adrian,Mazilu,Mazilu,0,0,0,0,0,0.00,0.00,0
Brighton,Andrew,Moran,Moran,0,0,0,0,0,0.00,0.00,0
Brighton,Danny,Welbeck,Welbeck,2249,13,1,5,0,1.40,12.36,26
Brighton,Evan,Ferguson,Ferguson,0,0,0,0,0,0.00,0.00,0
Brighton,Stefanos,Tzimas,Tzimas,132,1,1,0,0,0.11,0.44,1
Brighton,Charalampos,Kostoulas,Kostoulas,351,2,1,2,0,0.54,2.12,2
Brighton,Nehemiah,Oriola,Oriola,1,0,0,0,0,0.00,0.00,0
Brighton,Freddie,Simmonds,Simmonds,0,0,0,0,0,0.00,0.00,0
Brighton,Pascal,Groß,Groß,1636,1,6,2,0,3.95,1.39,18
Brighton,Harry,Howell,Howell,92,0,0,0,0,0.03,0.00,1
Chelsea,Robert,Lynch Sánchez,Sánchez,3040,0,1,3,1,0.04,0.00,35
Chelsea,Filip,Jörgensen,Jörgensen,378,0,0,0,0,0.00,0.00,3
Chelsea,Mike,Penders,Penders,0,0,0,0,0,0.00,0.00,0
Chelsea,Gabriel,Słonina,Slonina,0,0,0,0,0,0.00,0.00,0
Chelsea,Marc,Cucurella Saseta,Cucurella,2706,1,4,8,1,3.23,2.34,31
Chelsea,Reece,James,James,1957,2,6,4,0,3.20,1.04,20
Chelsea,Trevoh,Chalobah,Chalobah,2780,3,1,3,1,1.03,1.44,31
Chelsea,Levi,Samuels Colwill,Colwill,225,0,0,0,0,0.12,0.00,2
Chelsea,Malo,Gusto,Gusto,2255,2,3,3,1,2.97,1.56,26
Chelsea,Benoît,Badiashile Mukinayi,B.Badiashile,470,0,0,2,0,0.06,0.00,6
Chelsea,Wesley,Fofana,Fofana,1718,0,2,5,2,0.60,0.72,20
Chelsea,Mamadou,Sarr,M.Sarr,100,0,0,0,0,0.00,0.35,1
Chelsea,Tosin,Adarabioyo,Tosin,788,0,0,2,0,0.40,0.11,8
Chelsea,Josh,Acheampong,Acheampong,657,1,0,1,0,0.13,0.62,8
Chelsea,Aarón,Anselmino,Anselmino,0,0,0,0,0,0.00,0.00,0
Chelsea,Cole,Palmer,Palmer,1954,10,2,5,0,2.49,10.55,24
Chelsea,Pedro,Lomba Neto,Neto,2629,5,7,2,1,6.84,4.59,30
Chelsea,Enzo,Fernández,Enzo,3114,10,5,10,0,7.26,11.26,35
Chelsea,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,839,2,5,4,0,2.14,2.91,12
Chelsea,Jamie,Bynoe-Gittens,Gittens,486,0,2,0,0,0.94,0.81,5
Chelsea,Christopher,Nkunku,Nkunku,0,0,0,0,0,0.00,0.00,0
Chelsea,Moisés,Caicedo Corozo,Caicedo,2796,3,1,11,1,2.38,1.45,32
Chelsea,Roméo,Lavia,Lavia,374,0,0,0,0,0.55,0.21,4
Chelsea,Mykhailo,Mudryk,Mudryk,0,0,0,0,0,0.00,0.00,0
Chelsea,Andrey,Nascimento dos Santos,Andrey Santos,1247,1,0,4,0,0.88,2.00,13
Chelsea,Dário,Luís Essugo,D.Essugo,26,0,0,2,0,0.01,0.00,0
Chelsea,Kendry,Páez Andrade,Paez,0,0,0,0,0,0.00,0.00,0
Chelsea,João Pedro,Junqueira de Jesus,João Pedro,2658,15,9,5,0,1.96,14.91,31
Chelsea,Liam,Delap,Delap,1092,1,2,4,0,0.23,4.54,12
Chelsea,Nicolas,Jackson,N.Jackson,0,0,0,0,0,0.00,0.00,0
Chelsea,Marc,Guiu Paz,Marc Guiu,265,0,1,1,0,0.29,1.54,1
Chelsea,Alejandro,Garnacho Ferreyra,Garnacho,1261,1,4,2,0,3.68,3.44,14
Chelsea,Jorrel,Hato,Hato,1139,0,0,7,0,0.61,0.30,12
Chelsea,Landon,Emenalo,Emenalo,0,0,0,0,0,0.00,0.00,0
Chelsea,Max,Merrick,Merrick,0,0,0,0,0,0.00,0.00,0
Chelsea,Teddy,Sharman-Lowe,Sharman-Lowe,0,0,0,0,0,0.00,0.00,0
Chelsea,Jesse,Derry,Derry,45,0,0,0,0,0.02,0.10,1
Chelsea,Mathis,Eboué,Eboué,0,0,0,0,0,0.00,0.00,0
Chelsea,Ryan,Kavuma-McQueen,Kavuma-McQueen,0,0,0,0,0,0.00,0.00,0
Chelsea,Shumaira,Mheuka,Mheuka,1,0,0,0,0,0.00,0.00,0
Crystal Palace,Dean,Henderson,Henderson,3330,0,0,5,0,0.11,0.00,37
Crystal Palace,Walter,Benítez,Benitez,90,0,0,0,0,0.00,0.00,1
Crystal Palace,Remi,Matthews,Matthews,0,0,0,0,0,0.00,0.00,0
Crystal Palace,Daniel,Muñoz Mejía,Muñoz,2400,4,4,7,0,3.94,2.45,29
Crystal Palace,Maxence,Lacroix,Lacroix,3085,1,2,4,1,0.83,2.45,35
Crystal Palace,Tyrick,Mitchell,Mitchell,3253,1,3,6,0,2.53,1.59,36
Crystal Palace,Borna,Sosa,Sosa,99,0,0,1,0,0.07,0.04,0
Crystal Palace,Chris,Richards,Richards,2825,1,0,4,0,1.56,2.42,31
Crystal Palace,Chadi,Riad Dnanou,Chadi Riad,550,0,1,2,0,0.13,0.33,6
Crystal Palace,Nathaniel,Clyne,Clyne,592,0,1,1,0,0.60,0.43,7
Crystal Palace,Rob,Holding,Holding,0,0,0,0,0,0.00,0.00,0
Crystal Palace,Caleb,Kporha,Kporha,0,0,0,0,0,0.00,0.00,0
Crystal Palace,Ismaïla,Sarr,Sarr,2173,9,2,2,0,1.17,10.93,24
Crystal Palace,Cheick,Doucouré,Doucouré,0,0,0,0,0,0.00,0.00,0
Crystal Palace,Romain,Esse,Esse,40,0,0,0,0,0.04,0.00,0
Crystal Palace,Will,Hughes,Hughes,1560,0,1,7,0,1.94,1.11,19
Crystal Palace,Daichi,Kamada,Kamada,1899,0,2,3,0,3.24,1.64,22
Crystal Palace,Jefferson,Lerma Solís,Lerma,1722,0,5,7,0,1.48,1.84,18
Crystal Palace,Adam,Wharton,Wharton,2552,1,6,4,1,7.47,1.52,29
